"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"To meet the rising demand in the industrial sector, #Omaha and our regional partners are investing in flexible ware… https://t.co/r0TABk2tbM",FALSE,0,NA,2022-10-28 19:35:01,TRUE,NA,"1586079104687915009",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OmahaChamber",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 19:33:13,FALSE,NA,"1586078652042600450",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JacskaThixo",26,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “He went into the wilderness and passed the test that Adam failed, so that we can pass the test.” -Kenneth Copeland…",FALSE,0,NA,2022-10-28 19:26:47,FALSE,NA,"1586077032366346240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JudahAkintayo",22,TRUE,FALSE,NA,NA
"Job opportunity!
Agriculture Construction Regional Sales Representative #Hiring #Omaha #Job
https://t.co/VNjmj6GmDZ",FALSE,2,NA,2022-10-28 19:25:49,FALSE,NA,"1586076790602211330",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",2,FALSE,FALSE,NA,NA
"Job opportunity!
Regional Sales Representative #Hiring #Omaha #Job
https://t.co/Nd8gNTuyK9",FALSE,1,NA,2022-10-28 19:25:35,FALSE,NA,"1586076731504484355",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-28 19:24:00,FALSE,NA,"1586076335293677568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JudahAkintayo",17,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “The word blessed means to empower to prosper and to empower to increase.” -@jerrysavellemin 

#kcmevent #faith #victo…",FALSE,0,NA,2022-10-28 19:23:16,FALSE,NA,"1586076150463348740",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JudahAkintayo",33,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 19:23:00,FALSE,NA,"1586076083920801799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JudahAkintayo",26,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “The word blessed means to empower to prosper and to empower to increase.” -@jerrysavellemin 

#kcmevent #faith #victo…",FALSE,0,NA,2022-10-28 19:22:27,FALSE,NA,"1586075942069633025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsingalwayz",33,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: We are LIVE with Day 2 - Session 2 of the 2022 Omaha Victory Campaign --&gt; https://t.co/lvmSeyKETM

#faith #omaha #Jesu…",FALSE,0,NA,2022-10-28 19:21:52,FALSE,NA,"1586075795952369665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nana_deflyest",3,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Not everyone is called to the five fold ministry, but everyone is called.” -Kenneth Copeland 

#kcmevent #faith #vict…",FALSE,0,NA,2022-10-28 19:21:49,FALSE,NA,"1586075783621054464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsingalwayz",19,TRUE,FALSE,NA,NA
"Can you recommend anyone for this job in #Omaha, NE? https://t.co/swIbDI5eOz #Retail",FALSE,0,NA,2022-10-28 19:20:49,FALSE,NA,"1586075534689067009",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_IAC_retail",0,FALSE,FALSE,"-95.9979883","41.2523634"
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 19:20:48,FALSE,NA,"1586075528838057984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tuaka23",26,TRUE,FALSE,NA,NA
"If you have a partner who will never give you a hard time for not being able to navigate your very own hometown AND… https://t.co/hJQrdPuMQh",FALSE,3,NA,2022-10-28 19:19:49,TRUE,NA,"1586075280078405632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Finch93",0,FALSE,FALSE,NA,NA
"Job opportunity!
Recreation Assistant #Omaha #Jobs #lifeenrichment
https://t.co/Filx8j1DIG",FALSE,1,NA,2022-10-28 19:07:05,FALSE,NA,"1586072078444384256",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
CNA #Omaha #Jobs #healthcareHeros
https://t.co/ygBNdqBP16",FALSE,1,NA,2022-10-28 19:07:03,FALSE,NA,"1586072068357079041",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
LPN - NEW Grads Welcome! #Omaha #Healthcare #proudnurse
https://t.co/arNnuFH8io",FALSE,1,NA,2022-10-28 19:06:59,FALSE,NA,"1586072050048925696",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
CNA #Omaha #Jobs #healthcareHeros
https://t.co/HQm7VF2YUf",FALSE,1,NA,2022-10-28 19:06:57,FALSE,NA,"1586072043996545025",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"OMAHA NEBRASKA!!! we play #barnato tonight! with @fattonyrap !!! #livemusic #omaha #Nebraska 

https://t.co/E8Y4ScUtRt",FALSE,5,NA,2022-10-28 19:05:41,FALSE,NA,"1586071723299913728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wheatus",0,FALSE,FALSE,NA,NA
"Job opportunity!
Sales / Business Development Manager #Omaha #Sales #Job
https://t.co/P2l9eYqvD4",FALSE,1,NA,2022-10-28 19:05:23,FALSE,NA,"1586071647391555585",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"We are LIVE with Day 2 - Session 2 of the 2022 Omaha Victory Campaign --&gt; https://t.co/CEzGVuApum

#faith #omaha… https://t.co/fQNcz5D3i2",FALSE,6,NA,2022-10-28 19:05:00,TRUE,NA,"1586071554156380160",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","GoVictoryTV",0,FALSE,FALSE,NA,NA
"We are LIVE with Day 2 - Session 2 of the 2022 Omaha Victory Campaign --&gt; https://t.co/lvmSeyKETM

#faith #omaha… https://t.co/AwYPrndtdj",FALSE,31,NA,2022-10-28 19:05:00,TRUE,NA,"1586071551748804608",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","CopelandNetwork",3,FALSE,FALSE,NA,NA
"See our latest #Omaha, NE Pharmacy Technician - Retail Store job opportunity and click the link in our bio to apply… https://t.co/8ZYhAYf0BT",FALSE,0,NA,2022-10-28 19:01:11,TRUE,NA,"1586070590766534656",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_pharm",0,FALSE,FALSE,"-96.0421784","41.2337799"
"""Dan's customer service has been outstanding and we couldn't be happier with our final product.""

📱402-932-9571
💻… https://t.co/4NFN29X7Ms",FALSE,0,NA,2022-10-28 19:01:02,TRUE,NA,"1586070553630236672",NA,"<a href=""https://cloudcampaign.io/"" rel=""nofollow"">Cloud Campaign</a>","MidwestIronDoor",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-28 19:00:22,FALSE,NA,"1586070384956375041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",17,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “He went into the wilderness and passed the test that Adam failed, so that we can pass the test.” -Kenneth Copeland…",FALSE,0,NA,2022-10-28 18:59:26,FALSE,NA,"1586070151358816256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OsheaDavis",22,TRUE,FALSE,NA,NA
"Job opportunity!
Teacher Childcare Provider #Hiring #Omaha #Jobs
https://t.co/cNIiOXw1OI",FALSE,2,NA,2022-10-28 18:57:48,FALSE,NA,"1586069738798698498",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",2,FALSE,FALSE,NA,NA
"Job opportunity!
Teacher Childcare Provider #Hiring #Omaha #Jobs
https://t.co/LveaVh34Zh",FALSE,1,NA,2022-10-28 18:57:43,FALSE,NA,"1586069721014849536",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
Teacher Childcare Provider #Hiring #Omaha #Jobs
https://t.co/hBzSGuQShU",FALSE,1,NA,2022-10-28 18:57:38,FALSE,NA,"1586069699284144130",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
Teacher Childcare Provider #Hiring #Omaha #Jobs
https://t.co/zRx930kUXT",FALSE,1,NA,2022-10-28 18:57:34,FALSE,NA,"1586069682058153986",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
PLADC / Intake Specialist - Omaha, NE #hiringNow #omaha #Jobs
https://t.co/emoE2kfqd5",FALSE,1,NA,2022-10-28 18:55:49,FALSE,NA,"1586069242914512897",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
PLADC / Intake Specialist - Omaha, NE #hiringNow #omaha #Jobs
https://t.co/Z9JFVm3ppb",FALSE,1,NA,2022-10-28 18:55:44,FALSE,NA,"1586069221192220673",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"Job opportunity!
PLADC / Intake Specialist - Omaha, NE #hiringNow #omaha #Jobs
https://t.co/EdXRkZ8Hcr",FALSE,1,NA,2022-10-28 18:55:41,FALSE,NA,"1586069205614559233",NA,"<a href=""http://aimforbrilliance.org/"" rel=""nofollow"">Careerlink Twitter App</a>","MikeZeigle",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 18:53:54,FALSE,NA,"1586068757910552577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kiwiet_andrew",26,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-28 18:52:06,FALSE,NA,"1586068305290399745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kiwiet_andrew",17,TRUE,FALSE,NA,NA
"Congratulations to Grace on her new Subaru WRX Limited AWD! Welcome to Unisell Auto family

#unisellauto #omaha… https://t.co/qk5n9m5XIQ",FALSE,0,NA,2022-10-28 18:48:29,TRUE,NA,"1586067393914224643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UnisellAuto",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 18:45:53,FALSE,NA,"1586066742660329472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djae4u",26,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “When you’re withholding when you should be releasing, it will lead to poverty.” -@jerrysavellemin 

#kcmevent #faith…",FALSE,0,NA,2022-10-28 18:44:53,FALSE,NA,"1586066488594558978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",13,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 18:44:42,FALSE,NA,"1586066444399222784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",26,TRUE,FALSE,NA,NA
"We stopped by Friday Live on @NebPublicMedia to talk about X, the Life and Times of Malcolm X.
Take a listen!… https://t.co/vs0On97bPF",FALSE,1,NA,2022-10-28 18:43:59,TRUE,NA,"1586066263582773248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","operaomaha",1,FALSE,FALSE,NA,NA
"RT @LafonTerry: Good Morning !! Have a promotion alart for Omaha !! Congratulations to Ericka  for her promotion to RAM🔥🔥Excited to have yo…",FALSE,0,NA,2022-10-28 18:43:14,FALSE,NA,"1586066072670638081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaizyTMO",3,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “The word blessed means to empower to prosper and to empower to increase.” -@jerrysavellemin 

#kcmevent #faith #victo…",FALSE,0,NA,2022-10-28 18:35:44,FALSE,NA,"1586064187146399745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",33,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “He went into the wilderness and passed the test that Adam failed, so that we can pass the test.” -Kenneth Copeland…",FALSE,0,NA,2022-10-28 18:33:23,FALSE,NA,"1586063597624791040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",22,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Not everyone is called to the five fold ministry, but everyone is called.” -Kenneth Copeland 

#kcmevent #faith #vict…",FALSE,0,NA,2022-10-28 18:33:10,FALSE,NA,"1586063541861494784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",19,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Not everyone is called to the five fold ministry, but everyone is called.” -Kenneth Copeland 

#kcmevent #faith #vict…",FALSE,0,NA,2022-10-28 18:23:53,FALSE,NA,"1586061204098891776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsaacOfficial00",19,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “The word blessed means to empower to prosper and to empower to increase.” -@jerrysavellemin 

#kcmevent #faith #victo…",FALSE,0,NA,2022-10-28 18:23:42,FALSE,NA,"1586061159014211586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsaacOfficial00",33,TRUE,FALSE,NA,NA
"Urgent message to @BLKPRIMEBOXING, all of #Omaha, and #TeamCrawford from #TheSpitBucket, it’s time to put up or shu… https://t.co/L1vbvwUvLO",FALSE,1,NA,2022-10-28 18:11:01,TRUE,NA,"1586057967660863488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TSBPodcastOfcl",0,FALSE,FALSE,NA,NA
"#DonaldStudey's alleged victims were white, b/w 20-30 y/o (one 15 y/o) with dark hair.Some had dirty blond or red h… https://t.co/TQsN3HUV3X",FALSE,2,NA,2022-10-28 18:07:17,TRUE,NA,"1586057026316034048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisahawkfan",0,FALSE,FALSE,NA,NA
"At Harbor Freight Tools, we give you the tools to succeed and the freedom to get there. Ready for a rewarding caree… https://t.co/pRmsHWmXvy",FALSE,0,NA,2022-10-28 18:05:47,TRUE,NA,"1586056650514833408",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","hftjobs",0,FALSE,FALSE,"-96.0543028","41.287899"
"Tomorrow is our Big Halloween Event at both stores -- be sure to come in costume and bring your furry friends too!… https://t.co/Ef0QUiVuif",FALSE,0,NA,2022-10-28 18:03:39,TRUE,NA,"1586056111894953985",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","cookies_omaha",0,FALSE,FALSE,NA,NA
"A home service appointment is a great time to ask professionals questions you may have regarding your home’s system… https://t.co/DQwDUts381",FALSE,0,NA,2022-10-28 18:00:39,TRUE,NA,"1586055358807789569",NA,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>","serviceone1",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Not everyone is called to the five fold ministry, but everyone is called.” -Kenneth Copeland 

#kcmevent #faith #vict…",FALSE,0,NA,2022-10-28 17:57:40,FALSE,NA,"1586054606991286273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otkingsnathan",19,TRUE,FALSE,NA,NA
"Don't be shy. Score a job like ""Private Duty Nurse (LPN)"" at Aveanna Healthcare by asking for referrals. It's a gre… https://t.co/6IoZtpay7q",FALSE,0,NA,2022-10-28 17:56:03,TRUE,NA,"1586054201766907905",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_NURSING",0,FALSE,FALSE,"-96.1155932","41.2340369"
"RT @CopelandNetwork: “He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-28 17:55:58,FALSE,NA,"1586054178299789313",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MizBanks",17,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “Everyone of us should get to a place where we can take care of not just our needs but enough to help someone else. Enough…",FALSE,0,NA,2022-10-28 17:55:32,FALSE,NA,"1586054071454089216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MizBanks",3,TRUE,FALSE,NA,NA
"Urgent message to @BLKPRIMEBOXING, all of #Omaha, and #TeamCrawford from #TheSpitBucket. 

Catch the rest of the di… https://t.co/GF0IWQ4yhu",FALSE,0,NA,2022-10-28 17:52:01,TRUE,NA,"1586053186023878657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TSBPodcastOfcl",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “God will bless the work of your hands!” -@jerrysavellemin 

#kcmevent #faith #victory #omaha #nebraska #victorycampai…",FALSE,0,NA,2022-10-28 17:51:33,FALSE,NA,"1586053067186765832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BerryInvncblQi",26,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “He went into the wilderness and passed the test that Adam failed, so that we can pass the test.” -Kenneth Copeland…",FALSE,0,NA,2022-10-28 17:49:52,FALSE,NA,"1586052645755707392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BerryInvncblQi",22,TRUE,FALSE,NA,NA
"Good work from Nebraska Public Media on #NE02 #Omaha https://t.co/b06d9M7j9c",FALSE,0,NA,2022-10-28 17:45:09,FALSE,NA,"1586051458272837632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MissysDayOff",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Not everyone is called to the five fold ministry, but everyone is called.” -Kenneth Copeland 

#kcmevent #faith #vict…",FALSE,0,NA,2022-10-28 17:44:29,FALSE,NA,"1586051287564501002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coachdjcoleman",19,TRUE,FALSE,NA,NA
"Call us for new construction and remodels. 402-418-0550 Please check out our Facebook, Twitter, and Instagram pages… https://t.co/O7UeyTjJhl",FALSE,0,NA,2022-10-28 17:44:09,TRUE,NA,"1586051206841257985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","XtreamGeneral",0,FALSE,FALSE,NA,NA
"“He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-28 17:43:53,FALSE,NA,"1586051140671504385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","copelandnetwokk",0,FALSE,FALSE,NA,NA
"“When you’re withholding when you should be releasing, it will lead to poverty.” -
@jerrysavellemin

#kcmevent… https://t.co/oKtcQUGYyW",FALSE,0,NA,2022-10-28 17:43:19,TRUE,NA,"1586050994567540736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","copelandnetwokk",0,FALSE,FALSE,NA,NA
